Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
167	DUPLO / Cars	crs044	Duplo Tow Mater - Light Bluish Gray Hook Base, Silver Wheels, Lime Flag	2020	91
167	DUPLO / Holiday & Event / Chinese New Year	47394pb303	Duplo Figure Lego Ville, Female, White Legs, Bright Light Blue Top with White and Bright Light Orange Flowers, Dark Brown Glasses, White Hair	2021	17
167	DUPLO / Holiday & Event / Chinese New Year	47394pb304	Duplo Figure Lego Ville, Female, White Legs, Red Top with Black Flowers, Black Hair	2021	16
167	DUPLO / Holiday & Event / Chinese New Year	47394pb305	Duplo Figure Lego Ville, Male, Black Legs, White Top, Dark Brown Glasses, Light Bluish Gray Hair	2021	17
167	DUPLO / Holiday & Event / Chinese New Year	47394pb306	Duplo Figure Lego Ville, Male, Black Legs, Bright Light Blue Top with White Shirt, Dark Brown Hair	2021	15
167	DUPLO / Holiday & Event / Chinese New Year	47205pb077	Duplo Figure Lego Ville, Child Boy, Red Legs, White Top with Medium Azure and Dark Blue Stripes, Black Hair	2021	12
167	DUPLO / Holiday & Event / Chinese New Year	47205pb078	Duplo Figure Lego Ville, Child Girl, White Legs, Coral Top with Polka Dots Pattern, White Arms, Black Hair (6335901)	2021	13
167	DUPLO / Holiday & Event / Chinese New Year	47205pb079	Duplo Figure Lego Ville, Child Girl, Bright Light Yellow Legs, White Top with Black Hearts, Black Hair with Pigtails, Light Nougat Skin (6335905)	2021	13
759	NINJAGO / Legacy	njo0658	Wu Sensei - 10th Anniversary Golden Ninja	2021	3.6
759	NINJAGO / Legacy	njo0655	Jay - Urban Jay	2021	3.7
759	NINJAGO / Legacy	njo0656	Nya - Urban Nya	2021	4
759	NINJAGO / Legacy	njo0657	Ronin - Legacy, Dark Green Bandana	2021	3.75
771	Friends	frnd0424	Friends Olivia (Nougat) - Dark Pink Skirt, Dark Blue Top with Constellations	2021	3.3
166	Educational & Dacta / BricQ	edu009	Female, Tank Top with Colored Stars, Dark Bluish Gray Legs, Dark Azure Hair	2021	3.64
166	Educational & Dacta / BricQ	edu010	Male, Tank Top with Surfer Silhouette, Red Legs, Black Hair	2021	3.62
759	NINJAGO / Legacy	njo0659	Mei - White Tunic	2021	3.9
759	NINJAGO / Legacy	njo0660	Kaito	2021	3.9
759	NINJAGO / Legacy	njo0661	Tito	2021	3.2
759	NINJAGO / Legacy	njo0662	Christina	2021	3.9
1095	Super Mario	mar0052	Wiggler - Plate, Modified with Bar Arm Connections	2021	70
1095	Super Mario	mar0051	Goomba (Dark Bluish Gray Interior Pieces) - Angry, Looking Left	2021	6.7
759	NINJAGO / Legacy	njo0663	Hai	2021	3.4
759	NINJAGO / Legacy	njo0664	Eileen	2021	3.9
759	NINJAGO / Legacy	njo0665	Misako - Legacy, Dark Orange Jacket	2021	3.85
759	NINJAGO / Legacy	njo0666	The Mechanic	2021	3.5
759	NINJAGO / Legacy	njo0667	Clutch Powers - Legacy	2021	3.7
759	NINJAGO / Legacy	njo0668	Statue - Chen's Noodle House Sign	2021	3.45
67	Town / City / Coast Guard	cty1273	Beach Rescue with Life Preserver	2021	3.4
67	Town / City / Construction	cty1274	Roadwork Truck Driver - Male, Blue Overalls over Medium Blue Shirt, Blue Legs, White Construction Helmet, Safety Glasses, Back Print	2021	3.4
759	NINJAGO / Legacy	njo0669	Jay - Legacy Dragon Suit	2021	3.9
759	NINJAGO / Legacy	njo0670	Zane - Legacy, Pearl Gold Armor Shoulder Pad, Flat Silver Head	2021	4.2
759	NINJAGO / Legacy	njo0671	Cece	2021	3.85
759	NINJAGO / Legacy	njo0672	Cole - Urban Cole	2021	3.7
759	NINJAGO / Legacy	njo0673	Scoop	2021	4.9
759	NINJAGO / Legacy	njo0674	Lloyd - Young Lloyd, Legacy	2021	3.3
759	NINJAGO / Legacy	njo0675	Statue - NINJAGO City Gardens	2021	3.85
1095	Super Mario / Super Mario Series 2	mar0053	Bone Goomba, Super Mario, Series 2 (Character Only)	2021	7.6
768	Super Heroes / Batman II	sh0688	Batman - Rocket Pack	2021	7.8
768	Super Heroes / Batman II	sh0689	Batman - Light Bluish Gray Suit with Yellow Belt, Black Crest, Mask and Cape (Type 3 Cowl)	2021	4
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure / Holiday & Event / Halloween	hol236	Halloween Wizard	2020	5.14
878	Disney / Disney Princess / Cinderella	dp114	Fairy Godmother - Dark Bluish Gray Eyebrows	2021	4.85
759	NINJAGO / Legacy	njo0676	Overlord - Legacy, 2 Arms, Pearl Gold Shoulder Pads	2021	4.64
67	Town / City / Police	cty1275	Police - Jail Prisoner 50382 Prison Stripes, Female, Dark Red Legs, Scowl with Peach Lips, Orange Ponytail	2021	3.64
67	Town / City / Police	cty1276	Police - Crook Frankie Lupelli, Diving Suit	2021	4.7
67	Town / City / Police	cty1277	Police - City Officer Dark Blue Diving Suit with Bright Light Yellow Harness, White Helmet, White Air Tanks, Bright Light Yellow Flippers	2021	4.7
67	Town / City / Police	cty1278	Police - Officer Gracie Goodhart, Dark Blue Vest, Black Legs, Dark Brown Hair with Bun, Safety Glasses, Orange Life Jacket	2021	3.97
67	Town / City / Police	cty1279	Police - City Officer Shirt with Dark Blue Tie and Gold Badge, Dark Tan Belt with Radio, Dark Blue Legs, Dark Blue Cap, Orange Life Jacket	2021	3.72
67	Town / City / Fire	cty1280	Fire Fighter - Clemmons, White Helmet, Trans-Brown Visor	2021	3.68
67	Town / City / Fire	cty1281	Construction Worker - Male, Orange Safety Vest with Reflective Stripes, Dark Blue Legs, Red Construction Helmet, Sweat Drops	2021	3.36
67	Town / City / Fire	cty1282	Fire - Reflective Stripes, Bright Light Orange Suit, White Helmet, Headset	2021	3.65
67	Town / City / Traffic	cty1283	Car Driver - Female, Black Leather Jacket, Medium Blue Legs, Reddish Brown Hair	2021	3.64
67	Town / City / Traffic	cty1284	Truck Driver - Male, Dark Red Hooded Sweatshirt, Dark Blue Legs, Dark Blue Cap	2021	3.41
167	DUPLO / Cars / Cars 2	crs045	Duplo Tow Mater - Cannon	2011	109
167	DUPLO / Cars	crs047	Duplo Lightning McQueen - Piston Cup Hood, Silver Wheels	2015	58
167	DUPLO / Cars	crs046	Duplo Tow Mater - Light Bluish Gray Hook Base, Silver Wheels	2015	82
167	DUPLO / DUPLO, Train / Thomas & Friends	tms01	Duplo Cranky	2006	395
167	DUPLO / DUPLO, Train / Thomas & Friends	tms02	Duplo Troublesome Truck - 1 Wagon	2006	66
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure / Holiday & Event / Halloween	hol237	Skeleton Guy - White Head	2020	3
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure / Holiday & Event / Christmas	hol235a	Pink Elf - Dark Turquoise Legs	2020	3.32
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure / Holiday & Event / Christmas	hol238	Girl - Dark Blue Knit Sweater, Dark Turquoise Short Legs, Bright Light Yellow Hair	2020	3.55
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure / Holiday & Event / Christmas	hol238a	Girl - Dark Blue Knit Sweater, Green Short Legs, Bright Light Yellow Hair	2020	3.55
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure / Holiday & Event / Christmas	hol239	Santa - Fur Lined Jacket with Copper Belt Buckle, Red Legs, Glasses	2020	4
748	Cars / Cars 2	crs065	Lightning McQueen - Rust-eze Hood, Red and White Sides, Light Bluish Gray 1 x 4 Plates	2011	?
748	Cars / Cars 2	crs067	Tow Mater - Eyes Looking Straight	2011	?
748	Cars / Cars 2	crs066	Sally Carrera	2011	28.18
748	Cars / Cars 2	crs064	Luigi - Headset with Microphone	2011	33.06
771	Friends	frnd0425	Friends Ethan - Black Trousers, Dark Turquoise Hoodie	2021	2.77
771	Friends	frnd0426	Friends Henry - Micro Doll	2021	1.55
1095	Super Mario / Super Mario Series 2	mar0054	Para-Beetle, Super Mario, Series 2 (Character Only)	2021	9
1095	Super Mario / Super Mario Series 2	mar0055	Spiny Cheep Cheep, Super Mario, Series 2 (Character Only)	2021	7.82
1095	Super Mario / Super Mario Series 2	mar0056	Foo, Super Mario, Series 2 (Character Only)	2021	?
179	Racers / Xalax	30599pb02	Surfer (4144035)	2001	1.34
179	Racers / Xalax	30599pb03	Warrior (4144034)	2001	1.32
179	Racers / Xalax	30598pb02	Shredd (4144037)	2001	1.28
179	Racers / Xalax	30599pb04	Spiky (4143913)	2001	1.32
179	Racers / Xalax	30598pb03	Scratch (4144036)	2001	1.28
179	Racers / Xalax	30598pb04	Lightor / Subzero (4144038)	2001	1.26
179	Racers / Xalax	30599pb05	Rip (4154925)	2001	1.34
179	Racers / Xalax	30599pb06	Pulse (4154951)	2001	1.34
179	Racers / Xalax	30598pb05	Snake (4155027)	2001	1.27
179	Racers / Xalax	30598pb06	Gear (4143930)	2001	1.28
179	Racers / Xalax	30599pb07	Loopin (4143908)	2001	1.34
179	Racers / Xalax	30598pb07	Duster (4155016)	2001	1.28
167	DUPLO / DUPLO, Train / Thomas & Friends	tms03	Duplo Salty	2007	110
167	DUPLO / DUPLO, Train / Thomas & Friends	tms04	Duplo Spencer	2007	230
167	DUPLO / DUPLO, Train / Thomas & Friends	tms05	Duplo Gordon	2007	205
167	DUPLO / DUPLO, Train / Thomas & Friends	tms06	Duplo Thomas	2005	105
167	DUPLO / DUPLO, Train / Thomas & Friends	tms07	Duplo Stanley	2009	110
167	DUPLO / DUPLO, Train / Thomas & Friends	tms08	Duplo James	2005	180
167	DUPLO / DUPLO, Train / Thomas & Friends	tms09	Duplo Troublesome Truck - 2 Wagons	2005	110
167	DUPLO / DUPLO, Train / Thomas & Friends	tms10	Duplo Toby	2005	120
817	LEGO Ideas (CUUSOO) / Castle	idea082	Blacksmith - Male, Reddish Brown Apron, Dark Orange Beard	2021	3
817	LEGO Ideas (CUUSOO) / Castle	idea083	Archer - Female, Green Tunic, Quiver	2021	3
817	LEGO Ideas (CUUSOO) / Castle / Black Falcons	idea084	Black Falcon - Female, Pearl Dark Gray Detailed Legs, Flat Silver Shoulder Pads	2021	3
817	LEGO Ideas (CUUSOO) / Castle / Black Falcons	idea085	Black Falcon - Male, Pearl Dark Gray Detailed Legs, Flat Silver Shoulder Pad	2021	4.14
179	Racers / Xalax	30598pb08	Ghost (4155239)	2001	1.28
67	Town / City / Fire	cty0964a	Burger Chef - White Torso with 8 Buttons, No Wrinkles Front or Back, Black Legs, Dark Brown Hair	2019	3.51
34	Space / Classic Space	sp131	Classic Space - Yellow with Air Tanks, Torso Plain	1985	4
34	Space / Classic Space	sp131s	Classic Space - Yellow with Air Tanks, Stickered Torso Pattern	1985	4
1095	Super Mario	mar0057	Bramball	2021	9.3
1095	Super Mario	mar0058	Chain Chomp - Technic Connector Attachment	2021	24.9
167	DUPLO / Bob The Builder	btb001	Duplo Packer	2007	155
167	DUPLO / Bob The Builder	btb002	Duplo Lofty - Hook with Horizontal Bar	2005	195
167	DUPLO / Bob The Builder	btb003	Duplo Sumsy	2006	120
179	Racers / Drome Racers	rac077	Maverick Storm	2002	2.28
768	Super Heroes / Spider-Man	sh0691	Spider-Man - Stealth 'Big Time' Suit	2021	3.02
768	Super Heroes / Spider-Man	sh0692	Iron Spider Armor - Mechanical Arms with Barbs	2021	5
768	Super Heroes / Spider-Man	sh0693	Spider-Man - Peter Parker	2021	3.5
1095	Super Mario / Super Mario Series 2	mar0059	Thwimp, Super Mario, Series 2 (Character Only)	2021	?
167	DUPLO / Bob The Builder	btb004	Duplo Muck - Looking Straight, 2 Red 2 x 4 Plates	2001	210
759	NINJAGO / The Island	njo0682	Lloyd - The Island, Mask and Hair with Bandana, Armor Shoulder Pad	2021	4.38
759	NINJAGO / The Island	njo0683	Nya - The Island, Mask and Hair	2021	4.48
759	NINJAGO / The Island	njo0687	Zane - The Island, Mask and Hair, Quiver	2021	3.83
759	NINJAGO / The Island	njo0679	Jay - The Island, Mask and Hair with Bandana, Shoulder Pad	2021	4.14
759	NINJAGO / The Island	njo0678	Cole - The Island, Mask and Hair with Bandana	2021	4.26
759	NINJAGO / The Island	njo0680	Kai - The Island, Mask and Hair with Bandana	2021	4.44
759	NINJAGO / The Island	njo0677	Chief Mammatus	2021	5.18
759	NINJAGO / The Island	njo0684	PoulErik	2021	4.17
759	NINJAGO / The Island	njo0686	Thunder Keeper	2021	4.03
759	NINJAGO / The Island	njo0685	Rumble Keeper	2021	3.75
1125	Vidiyo / BeatBox	vid001	Candy Mermaid	2021	5.22
1125	Vidiyo / BeatBox	vid003	Alien DJ	2021	5
1125	Vidiyo / BeatBox	vid004	Party Llama (L.L.A.M.A.)	?	5.05
1125	Vidiyo / BeatBox	vid005	Unicorn DJ	2021	5.14
572	LEGOLAND Parks	LLP021	LEGOLAND Park Female with Reddish Brown Ponytail, Bright Pink Shirt, White Legs	2019	3.69
572	LEGOLAND Parks	LLP022	LEGOLAND Park Police Officer with Shirt with Dark Blue Tie and Gold Badge, Dark Tan Belt with Radio, Dark Blue Legs, Red Cap, Lopsided Smile	2019	3.4
572	LEGOLAND Parks	LLP023	LEGOLAND Park Boy with Dark Brown Hair, Lime Sleeveless Hoodie, Dark Green Short Legs	2019	3.02
227	Harry Potter	hp236a	Centaur - Quiver	2020	10.54
179	Racers / Drome Racers	rac078	Quicky the Nesquik Bunny (Nestlé Rabbit)	2002	3.04
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure	hol240	Bow Tie Bear	2021	4.02
801	Minecraft	min093	Iron Golem - Tow Ball Arm Attachments	2016	15
1095	Super Mario / Super Mario Series 2	mar0060	Poison Mushroom, Super Mario, Series 2 (Character Only)	2021	6.26
572	LEGOLAND Parks	LLP024	Child - Girl, White Halter Top with Green Apples and Lime Spots, Dark Azure Short Legs, Black Bob Cut Hair, Freckles	2019	3.1
1125	Vidiyo / Bandmates Series 1	vid015	Ice Cream Saxophonist, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	4.06
1125	Vidiyo / Bandmates Series 1	vid006	Samurapper, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	4.06
1125	Vidiyo / Bandmates Series 1	vid007	DJ Cheetah, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	4.69
1125	Vidiyo / Bandmates Series 1	vid013	Genie Dancer, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	3.92
1125	Vidiyo / Bandmates Series 1	vid012	Discowboy, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	3.64
1125	Vidiyo / Bandmates Series 1	vid017	Red Panda Dancer, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	4.85
1125	Vidiyo / Bandmates Series 1	vid009	Banshee Singer, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	5.19
1125	Vidiyo / Bandmates Series 1	vid008	Alien Keytarist, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	3.74
1125	Vidiyo / Bandmates Series 1	vid011	Cotton Candy Cheerleader, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	4.74
1125	Vidiyo / Bandmates Series 1	vid010	Bunny Dancer, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	4.08
1125	Vidiyo / Bandmates Series 1	vid018	Werewolf Drummer, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	4.94
1125	Vidiyo / BeatBox	vid016	Punk Pirate	2021	3.7
1125	Vidiyo / BeatBox	vid014	HipHop Robot	2021	6.15
179	Racers / Drome Racers	rac079	Red Bullet	2002	2.26
1125	Vidiyo / Bandmates Series 1	vid002	Shark Singer, Vidiyo Bandmates, Series 1 (Minifigure Only without Stand and Accessories)	2021	6.37
179	Racers / Drome Racers	rac080	Track Racer	2003	2.25
179	Racers / Drome Racers	rac081	Off-Roader	2003	2.25
65	Star Wars / Star Wars Episode 4/5/6	sw1141	Darth Vader - Traditional Starched Fabric Cape	2021	4
65	Star Wars / Star Wars Episode 4/5/6	sw1142	Imperial Officer	2021	4
65	Star Wars / Star Wars Episode 4/5/6	sw1143	Luke Skywalker (Hoth, Balaclava Head)	2021	4
167	DUPLO / DUPLO, Town	47205pb080	Duplo Figure Lego Ville, Child Boy, Light Bluish Gray Legs, Coral Top with Dark Blue Arms, Dark Brown Hair, Bright Light Yellow Cap (6323946)	2021	12
167	DUPLO	47205pb081	Duplo Figure Lego Ville, Child Boy, Light Bluish Gray Legs, Medium Azure Top with Number 7, Tan Hair, Black Riding Helmet (6323948)	2021	12.21
167	DUPLO	47205pb082	Duplo Figure Lego Ville, Child Girl, Light Aqua Legs, Yellow Jacket with Medium Azure Top with Flowers, Orange Hair, Black Riding Helmet (6323945)	2021	12.16
167	DUPLO	47205pb083	Duplo Figure Lego Ville, Child Girl, Bright Light Blue Legs with Overalls, White Top, Reddish Brown Hair, Black Riding Helmet (6332636)	2021	12.11
167	DUPLO	47205pb084	Duplo Figure Lego Ville, Child Girl, Light Aqua Legs, Yellow Jacket with Medium Azure Top with Flowers, Orange Hair	2021	12
167	DUPLO	47394pb307	Duplo Figure Lego Ville, Female, Bright Light Blue Legs with Overalls, White Top, Freckles, Reddish Brown Hair (6329836)	2021	16.47
167	DUPLO	47394pb308	Duplo Figure Lego Ville, Male, Tan Legs, White Top with Stripes, Black Cap, Dark Brown Beard	2021	16
768	Super Heroes / Spider-Man	sh0694	Spider-Man (Miles Morales) - Classic Suit (Sony PS 2020 Exclusive)	2020	3
761	Pirates of the Caribbean	poc043	Queen Anne's Revenge Masthead	2011	2.08
179	Racers / Drome Racers	rac082	Red Blizzard	2002	2.38
179	Racers / Drome Racers	rac083	Zero Hurricane	2002	2.28
878	Disney / Raya and the Last Dragon	dp116	Raya - Tan Conical Hat, Red Cape	2021	4.47
878	Disney / Raya and the Last Dragon	dp117	Namaari	2021	2.89
759	NINJAGO / Legacy	njo0688	Jay - Legacy, Rebooted, Ninjago Logogram 'MASTER' on Torso, Wrap	2021	3.87
768	Super Heroes / Spider-Man	sh0695	Green Goblin - Bright Green Skin, Dark Purple Outfit, Small Yellow Eyes, Printed Legs	2021	3.8
1100	Monkie Kid	mk028	Monkie Kid - Bright Light Orange Open Jacket with Monkey Head Logo, Dark Turquoise Hood, Angry / Smile with Red Face Paint	2021	4.01
1100	Monkie Kid	mk029	Evil Macaque - Gold and Dark Red Amor, Red Cape	2021	4.43
1100	Monkie Kid	mk030	Brother Monkey	2021	3.77
1100	Monkie Kid	mk031	Sister Monkey	2021	3.76
1100	Monkie Kid	mk032	Baby Monkey King	2021	4.18
1100	Monkie Kid	mk033	Monkey King - Bright Light Orange Robe, Dark Turquoise Bandana, Open Eyes	2021	4.28
1100	Monkie Kid	mk034	Apprentice Monkey King	2021	4.2
1100	Monkie Kid	mk035	Battle Monkey King	2021	4.78
179	Racers / Drome Racers	rac084	Red Monster	2002	2.23
759	NINJAGO / Possession	njo0689	Nya - Future Nya	2021	3.96
878	Disney / Raya and the Last Dragon	dp118	Raya - Tan Conical Hat, Yellow Top, Medium Nougat Boots	2021	4
1100	Monkie Kid	mk036	Spindrax	2021	?
1100	Monkie Kid	mk037	Rui	2021	4
1100	Monkie Kid	mk038	Monkie Kid - Bright Light Orange Open Jacket with Monkey Head Logo, Dark Turquoise Hood, Smirk / Angry	2021	4.01
1100	Monkie Kid	mk039	Spider Queen - Spider Mask, Cape	2021	6.5
768	Super Heroes / Spider-Man	sh0690	Venom - Teeth Parted, 2 Back Appendages Asymmetrical	2021	4.86
67	Town	twn409	Woman - Blue Jacket over Dark Red V-Neck Sweater, Medium Blue Legs, Dark Brown Hair	2021	3.66
67	Town	twn410	Child - Boy, Dark Red Jacket, Dark Turquoise Short Legs, Black Short Coiled Hair, Freckles	2021	3.23
1100	Monkie Kid	mk040	Pigsy - Medium Blue Utility Harness with Star Buckle, Black Medium Legs	2021	4.32
768	Super Heroes / Avengers	sh0696	Thanos - Minifigure, Dark Blue and Gold Outfit, Dark Blue Arms, Plain Legs, Helmet	2021	3.7
1100	Monkie Kid	mk041	Monkie Kid - Bright Light Orange Open Jacket with Monkey Head Logo, Dark Turquoise Hood, Gold Eyes	2021	4.01
67	Town / City / Police	cty1285	Police Officer - Sand Blue Police Jacket, Dark Blue Legs, White Helmet	2021	3.71
65	Star Wars / Star Wars Episode 7	sw1145	Poe Dameron (Medium Nougat Jacket, Helmet)	2021	4
67	Town / City / Construction	cty1286	Construction Worker - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Dark Blue Legs, Red Construction Helmet, Lopsided Smile	2021	3.4
759	NINJAGO / Master of the Mountain	njo0690	Zane Hero - Hair	2021	4.27
1125	Vidiyo / BeatBox	vid004a	Party Llama (L.L.A.M.A.) - Skates	2021	5.37
179	Racers / Drome Racers	rac085	Lightning Streak	2002	2.33
878	Disney / Raya and the Last Dragon	dp119	Sisu	2021	3.8
878	Disney / Raya and the Last Dragon	dp120	Boun	2021	2.85
801	Minecraft	min095	Huntress	2021	3.3
801	Minecraft	min096	Piglin - Pearl Gold Legs and Armor	2021	4.6
801	Minecraft	min097	Piglin - Reddish Brown Legs, Pearl Gold Armor	2021	4.6
179	Racers / Drome Racers	rac086	Off Road Racer - Green and Black	2002	2.25
179	Racers / Drome Racers	rac087	Off Road Racer - Blue and Yellow	2002	2.26
976	LEGO Brand	gen152	Amelia Earhart	2021	3.73
771	Friends	frnd0427	Friends Emma - Medium Lavender Skirt, Coral and Lavender Top with Cat Head	2021	3.02
771	Friends	frnd0428	Friends June	2021	2.95
771	Friends	frnd0429	Friends Robert	2021	2.85
771	Friends	frnd0430	Baby / Infant - with Stud Holder on Back with Smiling Face and Large Eyes Pattern (Baby Sophie)	2021	0.61
771	Friends	frnd0431	Friends Mia - Dark Purple Shorts, White Top with Pug Head	2021	3.21
759	NINJAGO / Master of the Mountain	njo0691	Skull Sorcerer without Wings	2021	4.3
545	FIRST LEGO League	fst033	FIRST LEGO League (FLL) RePLAY Dummy	2020	2.95
771	Friends	frnd0432	Friends Stephanie - White Long Skirt, Magenta Top with Apron	2021	3.69
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure / Holiday & Event / Christmas	hol241	Mrs. Claus - Dark Green Skirt	2018	4.3
1100	Monkie Kid	mk042	Mei - Dragon Armor Suit, Pearl Gold Shoulder Pads, Hair	2021	4.25
1100	Monkie Kid	mk043	Huntsman	2021	4.01
1100	Monkie Kid	mk044	Si	2021	3.66
179	Racers / Drome Racers	rac088	Maverick Sprinter	2002	2.27
179	Racers / Drome Racers	rac089	Hot Arrow	2002	2.32
817	LEGO Ideas (CUUSOO) / Disney	idea086	Winnie the Pooh	2021	4
817	LEGO Ideas (CUUSOO) / Disney	idea087	Tigger	2021	4.5
817	LEGO Ideas (CUUSOO) / Disney	idea088	Piglet	2021	3.5
817	LEGO Ideas (CUUSOO) / Disney	idea089	Rabbit	2021	4
817	LEGO Ideas (CUUSOO) / Disney	idea090	Eeyore with Bow	2021	8.5
65	Star Wars / Star Wars Other	sw1147	Yoda - Olive Green, Backpack	2021	4
817	LEGO Ideas (CUUSOO)	idea091	Eeyore	2021	8.5
36	Technic / Arctic Technic	tech039	Technic Figure White Legs, White Top with Red Stripes Pattern, Black Arms (Skier)	1986	13
36	Technic / Arctic Technic	tech003a	Technic Figure White Legs, White Top with Red Stripes Pattern, Blue Arms, White Helmet (Skier)	1986	14
771	Friends	frnd0433	Friends Stephanie - Magenta Skirt and Top with Silver Vest	2021	3.6
771	Friends	frnd0434	Friends Andrea - Dark Turquoise Pants, Magenta Top with Gold Vest	2021	3.6
771	Friends	frnd0435	Friends Mia - Dark Purple Shorts, White Top with Paw Print Undershirt	2021	3.06
771	Friends	frnd0436	Friends Savannah - Sand Green Shirt, Coral Shoes	2021	3.55
771	Friends	frnd0437	Friends Donna - Vet	2021	3.08
748	Cars / Cars 2	crs068	Lightning McQueen - Piston Cup Hood, Red and Black Wheels	2012	29.11
748	Cars / Cars 2	crs069	Max Schnell	2012	34.77
748	Cars / Cars 2	crs070	Raoul ÇaRoule	2012	33.33
748	Cars / Cars 2	crs071	Forklift - Raoul ÇaRoul's Pit Crew	2012	16.85
748	Cars / Cars 2	crs072	Fillmore	2011	50.69
748	Cars / Cars 2	crs073	Sarge	2011	35.37
748	Cars / Cars 2	crs074	Lightning McQueen - Rust-eze Hood, Red and White Sides, Dark Bluish Gray 1 x 4 Plates	2011	27
1100	Monkie Kid	mk045	Monkie Kid - Racing Suit	2021	3.65
1100	Monkie Kid	mk046	Bull Clone Bob - Racing Suit	2021	4.5
768	Super Heroes / Spider-Man	sh0697	Iron Venom - Headgear Partially Transformed	2021	3.72
768	Super Heroes / Spider-Man	sh0698	Pork Grind	2021	4.04
67	Town / City / Fire	cty1287	Firefighter Bob without Air Tanks	2021	3.49
746	Collectible Minifigures / Looney Tunes	collt01	Lola Bunny, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	5.16
746	Collectible Minifigures / Looney Tunes	collt02	Bugs Bunny, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.81
746	Collectible Minifigures / Looney Tunes	collt03	Wile E. Coyote, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	5.33
746	Collectible Minifigures / Looney Tunes	collt04	Road Runner, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.73
746	Collectible Minifigures / Looney Tunes	collt05	Tweety Bird, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.01
746	Collectible Minifigures / Looney Tunes	collt06	Sylvester, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.34
746	Collectible Minifigures / Looney Tunes	collt07	Daffy Duck, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.25
746	Collectible Minifigures / Looney Tunes	collt08	Speedy Gonzales, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	5.39
746	Collectible Minifigures / Looney Tunes	collt09	Tasmanian Devil, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.93
746	Collectible Minifigures / Looney Tunes	collt10	Marvin the Martian, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.27
746	Collectible Minifigures / Looney Tunes	collt12	Porky Pig, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	4.26
746	Collectible Minifigures / Looney Tunes	collt11	Petunia Pig, Looney Tunes (Minifigure Only without Stand and Accessories)	2021	5.88
748	Cars / Cars 2	crs075	Finn McMissile - Airport Security	2011	33.86
748	Cars / Cars 2	crs076	Acer	2011	33.6
748	Cars / Cars 2	crs077	Grem - Red	2011	36.43
748	Cars / Cars 2	crs078	Holley Shiftwell	2011	28.58
748	Cars / Cars 2	crs079	Tow Mater - Eyes Looking Left	2011	35.52
748	Cars / Cars 2	crs080	Siddeley without Stickers	2011	218.1
771	Friends	frnd0438	Friends Emma - White Top with Paw Print Undershirt, Light Aqua Skirt, Dark Blue Shoes with Straps, Dark Purple Bow	2021	2.98
748	Cars / Cars 2	crs080s	Siddeley with Stickers	2011	218.85
1100	Monkie Kid	mk047	Monkie Kid - Bright Light Orange Open Jacket with Monkey Head Logo, Dark Turquoise Hood, Neutral / Angry with Red Face Paint	2021	4.01
179	Racers / Drome Racers	rac090	Racer, Face Paint, Black Helmet with Pattern, Dark Gray Body	2003	2.25
227	Harry Potter	hp275	Cedric Diggory - Yellow Quidditch Uniform	2021	3.75
167	DUPLO / DUPLO, Train	47394pb051a	Duplo Figure Lego Ville, Male Train Conductor, Red Hat, Smile with Closed Mouth, Blue Jacket with Yellow and Blue Tie, Black Legs	?	16
976	LEGO Brand / LEGO Brand Store / Build-A-Minifigure	hol245	Pug Costume Guy - Bow Tie	2021	3.99
